"ENSEMBL","SYMBOL","GENENAME","logFC","logCPM","LR","PValue","FDR"
"ENSG00000003402","CFLAR","CASP8 and FADD like apoptosis regulator",1.82747603500105,8.62150386657934,75.8893360441988,3.0001592706138e-18,5.33128302388071e-15
"ENSG00000003436","TFPI","tissue factor pathway inhibitor",0.0547715995055015,4.3805809653832,0.084069694458325,0.771856214994023,0.922467266248575
"ENSG00000003509","NDUFAF7","NADH:ubiquinone oxidoreductase complex assembly factor 7",0.0296983351509586,3.26122064145256,0.0136175055054508,0.907102491212632,0.967129181717589
"ENSG00000003756","RBM5","RNA binding motif protein 5",0.125840586024792,7.49886992157274,0.804596655832228,0.369722588696402,0.677860066607997
"ENSG00000003989","SLC7A2","solute carrier family 7 member 2",0.783108370952444,5.70643725554419,2.94240043428356,0.0862824219019437,0.310792060472579
"ENSG00000004059","ARF5","ADP ribosylation factor 5",-0.0317787714390595,5.95686841103656,0.0402134150364652,0.84106388648643,0.945224762075288
"ENSG00000004139","SARM1","sterile alpha and TIR motif containing 1",-0.54603032924171,3.26236718078,3.93054092108189,0.0474166902608405,0.221670601386034
"ENSG00000004142","POLDIP2","DNA polymerase delta interacting protein 2",-0.099797999878707,5.75362010720521,0.526304877100241,0.468164522196411,0.758017011491157
"ENSG00000004399","PLXND1","plexin D1",0.323321848293028,4.18656364201793,0.204431624707496,0.651167296554646,0.870090949435914
"ENSG00000004455","AK2","adenylate kinase 2",0.0541969133841804,6.79409574822944,0.110515583908487,0.739557912716007,0.909142077550689
"ENSG00000004468","CD38","CD38 molecule",0.458321692548154,3.60305336774086,0.699672610670461,0.402893723669116,0.707904273322433
"ENSG00000004478","FKBP4","FKBP prolyl isomerase 4",-0.0152698565463639,6.78587111058344,0.0140171961296431,0.90575528927954,0.966553969536777
"ENSG00000004487","KDM1A","lysine demethylase 1A",0.132647726066117,6.64575790985059,0.780301537656904,0.377048934724255,0.684941344365946
"ENSG00000004534","RBM6","RNA binding motif protein 6",0.0967699108655132,7.34288741163781,0.248681002345847,0.61800535925051,0.854807394041171
"ENSG00000004660","CAMKK1","calcium/calmodulin dependent protein kinase kinase 1",-0.422789858009221,2.37533400407914,2.5031495828807,0.11361886871465,0.363130808823622
"ENSG00000004700","RECQL","RecQ like helicase",-0.0849864966929521,5.16095131007851,0.24060111526714,0.623772294404895,0.857565422585103
"ENSG00000004766","VPS50","VPS50 subunit of EARP/GARPII complex",-0.0583746702501025,4.29521888378878,0.0567223498552494,0.811753476003142,0.935693038206565
"ENSG00000004777","ARHGAP33","Rho GTPase activating protein 33",-0.69974558464905,2.03107827333921,1.47723451278107,0.224207710192679,0.526851882032253
"ENSG00000004779","NDUFAB1","NADH:ubiquinone oxidoreductase subunit AB1",-0.205051751731878,5.26477218406522,1.54221486974394,0.214288427113315,0.51602057315821
"ENSG00000004799","PDK4","pyruvate dehydrogenase kinase 4",-0.420527793570581,3.62196929085695,1.60236340337715,0.205568603359281,0.50408749977384
"ENSG00000004809","SLC22A16","solute carrier family 22 member 16",0.2199354813618,2.08044664700245,0.131712645227793,0.716662877041501,0.898674505345151
"ENSG00000004838","ZMYND10","zinc finger MYND-type containing 10",0.058883377432517,7.32981062029861,0.0352391612229326,0.851095393649683,0.948911378340834
"ENSG00000004864","SLC25A13","solute carrier family 25 member 13",0.0534818992600843,4.30997344821747,0.0968499735886823,0.755643046000133,0.914837186576845
"ENSG00000004866","ST7","suppression of tumorigenicity 7",-0.137512481918967,4.05758516289525,0.635167283130976,0.425466231237673,0.72519252224066
"ENSG00000004866","ST7-OT3","ST7 overlapping transcript 3",-0.137512481918967,4.05758516289525,0.635167283130976,0.425466231237673,0.72519252224066
"ENSG00000004897","CDC27","cell division cycle 27",0.197799827099464,6.12720140014704,0.910454795341948,0.339993776931343,0.649876954041229
"ENSG00000004961","HCCS","holocytochrome c synthase",0.392517900922219,5.30537995843952,4.38799324278483,0.0361928890678841,0.188305611493733
"ENSG00000004975","DVL2","dishevelled segment polarity protein 2",0.170824693293223,5.27887221120618,0.465377597141824,0.495121411606787,0.777351023967488
"ENSG00000005001","PRSS22","serine protease 22",0.843055655758183,8.70712415108668,12.2150459867432,0.000474056422610589,0.00898291986588999
"ENSG00000005007","UPF1","UPF1 RNA helicase and ATPase",0.138448837841431,6.83303810793233,0.710129672222429,0.399400767223744,0.704646052974003
"ENSG00000005020","SKAP2","src kinase associated phosphoprotein 2",-0.010661670504073,5.09189904134071,0.00205490429220134,0.963843436806641,0.987519115752596
"ENSG00000005022","SLC25A5","solute carrier family 25 member 5",-0.0254827997223302,8.1207980025547,0.0343791949563048,0.852902544305326,0.949445571881245
"ENSG00000005059","MCUB","mitochondrial calcium uniporter dominant negative subunit beta",0.0845230248259133,3.06769144165896,0.172648560241662,0.677768596047736,0.882753106406887
"ENSG00000005075","POLR2J","RNA polymerase II subunit J",-0.199714816853126,4.05589404431434,0.656017976308831,0.417969277320701,0.719313747141933
"ENSG00000005100","DHX33","DEAH-box helicase 33",0.109996655802796,4.50244441349546,0.204595922445947,0.651036447442973,0.870067666206107
"ENSG00000005108","THSD7A","thrombospondin type 1 domain containing 7A",-0.648104812337476,0.982537428046466,1.52263168570326,0.217221674753405,0.518909964462133
"ENSG00000005156","LIG3","DNA ligase 3",0.331689683501687,4.6544233858194,2.14981666088731,0.142586915421237,0.412218463183629
"ENSG00000005175","RPAP3","RNA polymerase II associated protein 3",-0.222684969148903,4.72857243387463,1.41554562299212,0.234137965334941,0.539954668405673
"ENSG00000005187","ACSM3","acyl-CoA synthetase medium chain family member 3",-0.0376928061608479,1.90354476146442,0.00605263004682399,0.937988219803048,0.979698868847733
"ENSG00000005189","REXO5","RNA exonuclease 5",-0.46983827355049,2.59175248964499,2.34434094568776,0.125738729775004,0.384307838297003
"ENSG00000005194","CIAPIN1","cytokine induced apoptosis inhibitor 1",0.0741879543880688,4.78482879255211,0.295158790672268,0.5869334640258,0.837378768563033
"ENSG00000005206","SPPL2B","signal peptide peptidase like 2B",-0.083244604265034,5.568449306206,0.0425174892896933,0.83663648853867,0.943748755139608
"ENSG00000005238","ATOSB","atos homolog B",0.432786226116467,5.71795304853203,4.95249345754444,0.0260530669754191,0.15443539664117
"ENSG00000005243","COPZ2","COPI coat complex subunit zeta 2",-0.368514374111625,2.25995738907403,1.5254766529613,0.216792589972684,0.518827950139469
"ENSG00000005249","PRKAR2B","protein kinase cAMP-dependent type II regulatory subunit beta",-0.269930577515225,2.52165059082918,0.659400825362653,0.416771554161501,0.718412100205313
"ENSG00000005302","MSL3","MSL complex subunit 3",-0.325721502974936,5.09501572947055,4.01603345653527,0.0450695938687978,0.214714928431243
"ENSG00000005339","CREBBP","CREB binding protein",0.56461791216716,6.19322738992113,1.94944529185622,0.162646638351156,0.443438064635193
"ENSG00000005379","TSPOAP1","TSPO associated protein 1",0.318226985265107,4.76689541000658,1.09038262998698,0.29638644599345,0.607706209073493
"ENSG00000005436","GCFC2","GC-rich sequence DNA-binding factor 2",-0.329252854392036,3.85015507610542,1.72731019065837,0.188754775882389,0.481253650662986
"ENSG00000005448","WDR54","WD repeat domain 54",0.0688840626353609,5.44151716748038,0.0581067138811449,0.809513773934453,0.935267990326226
"ENSG00000005469","CROT","carnitine O-octanoyltransferase",-0.817663462384382,4.23696827464264,13.3930980190389,0.000252551905054622,0.00554816293617934
"ENSG00000005483","KMT2E","lysine methyltransferase 2E (inactive)",0.68842128740074,7.20365106886686,9.84719623647399,0.00170090800324375,0.0235115154459275
"ENSG00000005486","RHBDD2","rhomboid domain containing 2",0.187741573522867,6.37070822027507,1.21558255737429,0.270229322268602,0.580179816210084
"ENSG00000005700","IBTK","inhibitor of Bruton tyrosine kinase",0.341339274248232,6.85648062946513,3.24009902448441,0.0718562950339367,0.27879614907272
"ENSG00000005801","ZNF195","zinc finger protein 195",1.75120018210401,5.40930204174851,34.4327161798036,4.41243688103341e-09,5.55654354632813e-07
"ENSG00000005810","MYCBP2","MYC binding protein 2",-0.230225358674872,6.36816003594756,0.935693851924292,0.333387738771832,0.644412630671732
"ENSG00000005812","FBXL3","F-box and leucine rich repeat protein 3",0.00108851650684225,5.3090139134935,3.29668798251248e-05,0.995418827999041,0.998125865986414
"ENSG00000005844","ITGAL","integrin subunit alpha L",0.24813248259674,0.730812032597645,0.194156906980226,0.659479146937727,0.874693149525217
"ENSG00000005882","PDK2","pyruvate dehydrogenase kinase 2",-0.134753347088205,3.6035487578564,0.227287112569897,0.633542730655352,0.863053568259885
"ENSG00000005884","ITGA3","integrin subunit alpha 3",0.260420561094997,9.0590171226198,1.49410632454146,0.221580431834743,0.523509067829348
"ENSG00000005889","ZFX","zinc finger protein X-linked",0.437361448671473,5.07293528939934,2.5773149577717,0.108405407290337,0.353821975264156
"ENSG00000005893","LAMP2","lysosomal associated membrane protein 2",-0.0496471321212588,7.33819599027646,0.14180465571723,0.706493490923143,0.89532567542401
"ENSG00000005981","ASB4","ankyrin repeat and SOCS box containing 4",0.240844085116503,-0.0125698770958962,0.151443760634308,0.697159449499216,0.890938645280539
"ENSG00000006007","GDE1","glycerophosphodiester phosphodiesterase 1",-0.0154169239149575,6.80077960934033,0.0118919596755482,0.913162624577507,0.969934924898493
"ENSG00000006015","REX1BD","required for excision 1-B domain containing",-0.0826715816156142,2.29336676492862,0.0330042449841912,0.855841157536823,0.950681461298548
"ENSG00000006016","CRLF1","cytokine receptor like factor 1",-0.328276374149684,2.90266948323005,0.512647740956595,0.47399491020629,0.762405772797867
"ENSG00000006025","OSBPL7","oxysterol binding protein like 7",-1.0812061024065,4.73444917044084,12.0888864895732,0.00050723258215905,0.00948791893154349
"ENSG00000006042","TMEM98","transmembrane protein 98",-0.357229477022561,4.82181937329894,3.05308870389546,0.0805837546353355,0.2990199507849
"ENSG00000006047","YBX2","Y-box binding protein 2",-0.644635281934365,3.74596776990342,2.98829663078276,0.0838683464222818,0.305745717878175
"ENSG00000006062","MAP3K14","mitogen-activated protein kinase kinase kinase 14",-0.337287121287837,3.22397701863769,1.46963410889529,0.225403431944171,0.528264520381466
"ENSG00000006118","TMEM132A","transmembrane protein 132A",0.57552022543723,6.30347535330711,2.97690419819619,0.0844606805073528,0.306855898081348
"ENSG00000006125","AP2B1","adaptor related protein complex 2 subunit beta 1",0.106654306001406,8.52989430309478,0.56810509752097,0.451012884143025,0.744688112337333
"ENSG00000006194","ZNF263","zinc finger protein 263",0.308311175515783,4.69310100860734,2.66258072609911,0.102733927596644,0.343942217096273
"ENSG00000006210","CX3CL1","C-X3-C motif chemokine ligand 1",1.45349434045747,5.63937561161377,8.53699121457813,0.00348000410433087,0.0397256999575757
"ENSG00000006282","SPATA20","spermatogenesis associated 20",-0.18490056513863,4.68723296712012,0.327224018948272,0.567298276473809,0.827281967324303
"ENSG00000006327","TNFRSF12A","TNF receptor superfamily member 12A",0.419090465511232,6.0967452728828,3.54764638677963,0.0596299752982365,0.251228186234114
"ENSG00000006432","MAP3K9","mitogen-activated protein kinase kinase kinase 9",0.838958499266964,7.30344975802401,21.6129329980095,3.33594822082697e-06,0.000165175912989739
"ENSG00000006451","RALA","RAS like proto-oncogene A",0.382406343882212,5.86886484240988,5.21533047123226,0.0223885914616269,0.139323246399144
"ENSG00000006453","BAIAP2L1","BAR/IMD domain containing adaptor protein 2 like 1",0.639321454347933,7.27800052830393,12.8201887323503,0.000342899132453059,0.00699082993472903
"ENSG00000006459","KDM7A","lysine demethylase 7A",0.485484061586386,7.28906037331724,5.51783870126916,0.0188235011123026,0.123385081858682
"ENSG00000006468","ETV1","ETS variant transcription factor 1",-0.867041503772569,-0.23145296900397,1.65418167967119,0.198390736416608,0.495372841141423
"ENSG00000006530","AGK","acylglycerol kinase",0.165285718050462,4.32272339666925,0.82073236694545,0.364966125955689,0.672879960446829
"ENSG00000006534","ALDH3B1","aldehyde dehydrogenase 3 family member B1",-0.353375628945457,7.50951514872668,1.50790716998048,0.219458711596906,0.521344414066903
"ENSG00000006555","TTC22","tetratricopeptide repeat domain 22",0.441166003210114,4.83060769399237,3.56412612857364,0.0590408090497978,0.250128278443849
"ENSG00000006576","PHTF2","putative homeodomain transcription factor 2",-0.326291512743895,4.45545307715425,2.67985226896122,0.101625155491528,0.342101201571511
"ENSG00000006607","FARP2","FERM, ARH/RhoGEF and pleckstrin domain protein 2",0.0502696808941989,5.91682056254776,0.0799784021353709,0.777326681668748,0.924571294059816
"ENSG00000006611","USH1C","USH1 protein network component harmonin",-0.625001110265189,2.06953712412651,1.33068943036633,0.248682604449232,0.556015782602623
"ENSG00000006625","GGCT","gamma-glutamylcyclotransferase",-0.483115918257958,4.47705127955019,8.19962662580393,0.00418990112874917,0.0453890772646641
"ENSG00000006634","DBF4","DBF4 zinc finger",0.0576103708965996,3.3801113933442,0.0437235886667224,0.834368721216588,0.943301403116412
"ENSG00000006652","IFRD1","interferon related developmental regulator 1",0.858824663339874,6.01818215993402,13.3109997267738,0.000263853642929749,0.00574123987942242
"ENSG00000006695","COX10","cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10",0.256927895698903,3.67932017941191,1.1970549309092,0.273911098216816,0.58310904207393
"ENSG00000006704","GTF2IRD1","GTF2I repeat domain containing 1",0.337051888281284,5.59132543991018,2.02999571024684,0.154221042624954,0.429290160534058
"ENSG00000006712","PAF1","PAF1 homolog, Paf1/RNA polymerase II complex component",0.236278661332128,5.60418017057584,2.90259479650835,0.0884370874482076,0.315356597449093
"ENSG00000006715","VPS41","VPS41 subunit of HOPS complex",-0.037152540391714,5.72699646854548,0.0431547304534199,0.835434195800383,0.943647086195036
"ENSG00000006740","ARHGAP44","Rho GTPase activating protein 44",-0.0273595166945951,4.10777864426112,0.0191651992518658,0.889893925655284,0.960424354720316
"ENSG00000006744","ELAC2","elaC ribonuclease Z 2",0.0431236032038686,5.17140797172439,0.0586184615907897,0.808692994409797,0.935267990326226
"ENSG00000006747","SCIN","scinderin",-0.0383857048408162,3.50416173653243,0.0176459760080974,0.894321376677819,0.962099157828395
"ENSG00000006756","ARSD","arylsulfatase D",-0.241134181579104,5.17483531357968,1.33947881938274,0.247125900369267,0.554744208195883
"ENSG00000006757","PNPLA4","patatin like phospholipase domain containing 4",-0.265193986126186,4.28936734278953,0.706229127700773,0.400698499578739,0.705845478991383
"ENSG00000006831","ADIPOR2","adiponectin receptor 2",0.447344133749842,6.84268853781015,5.69110346159916,0.0170511294550747,0.11614084896721
"ENSG00000006837","CDKL3","cyclin dependent kinase like 3",-0.0760505866163512,2.24577688540819,0.0564400851727527,0.812213673613289,0.935859746548799
"ENSG00000007038","PRSS21","serine protease 21",0.334102516299463,-0.23491449690918,0.319390849150224,0.571973952437416,0.829637168631562
"ENSG00000007047","MARK4","microtubule affinity regulating kinase 4",0.485311146297622,5.26442024139425,8.44644774953029,0.00365757151635652,0.0412812570649893
"ENSG00000007062","PROM1","prominin 1",-0.0580043251875934,7.4123701538976,0.127355090555518,0.721190289839989,0.901451750166793
"ENSG00000007080","CCDC124","coiled-coil domain containing 124",0.164059535748848,4.37315371683106,0.174953334199273,0.675746626430527,0.882221697673748
"ENSG00000007168","PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1",0.535005841360753,7.5491779736675,9.49709116722716,0.00205797897422384,0.0274277147789683
"ENSG00000007171","NOS2","nitric oxide synthase 2",4.27977866028997,0.706527894842036,25.7793601716796,3.82759810642832e-07,2.56128772033925e-05
"ENSG00000007174","DNAH9","dynein axonemal heavy chain 9",0.117286816933962,7.59711056502341,0.141542144093066,0.706752700181841,0.89532567542401
"ENSG00000007202","BLTP2","bridge-like lipid transfer protein family member 2",0.264629107465603,8.14314161830294,4.07402722097456,0.0435473339084442,0.210360107038798
"ENSG00000007216","SLC13A2","solute carrier family 13 member 2",0.497149082916259,1.31659045110063,1.33782951413007,0.247417100726392,0.554774909150456
"ENSG00000007237","GAS7","growth arrest specific 7",-0.00327887477146432,3.73107004559106,0.000175121670807243,0.989441618940145,0.995884322944336
"ENSG00000007255","TRAPPC6A","trafficking protein particle complex subunit 6A",-0.0537811907034656,2.37962985533446,0.0168124544597958,0.896833176422501,0.963073456692745
"ENSG00000007306","CEACAM7","CEA cell adhesion molecule 7",0.487817260418546,3.46535772877942,1.47741890426144,0.22417879572349,0.526851882032253
"ENSG00000007341","ST7L","suppression of tumorigenicity 7 like",-0.187200834365596,3.08392847900707,0.607564187701577,0.435706413291469,0.73365345880901
"ENSG00000007376","RPUSD1","RNA pseudouridine synthase domain containing 1",-0.193228656240353,2.63021277923642,0.196488521529851,0.657570265876932,0.873465221110447
"ENSG00000007384","RHBDF1","rhomboid 5 homolog 1",0.615663259443878,6.04745443656562,7.57129570115515,0.00593051357516287,0.0573208236465328
"ENSG00000007392","LUC7L","LUC7 like",-0.0291604135637395,5.65985205618869,0.0232770991181575,0.878738691733988,0.957839076708894
"ENSG00000007516","BAIAP3","BAI1 associated protein 3",-0.204683964193991,5.23094782132932,0.150263428618516,0.698283743518238,0.891124103869848
"ENSG00000007520","TSR3","TSR3 ribosome maturation factor",-0.20234119133844,3.60317580710571,0.429419076685207,0.512274136190636,0.790570751982899
"ENSG00000007541","PIGQ","phosphatidylinositol glycan anchor biosynthesis class Q",-0.0645854574037662,4.98412702158432,0.0312080994019652,0.859776920914895,0.951717351619042
"ENSG00000007545","CRAMP1","cramped chromatin regulator homolog 1",0.301163087434127,5.2202011336337,2.0888977019516,0.148373092797567,0.419913444188901
"ENSG00000007866","TEAD3","TEA domain transcription factor 3",0.279220828583013,5.52496244751474,2.27344048763631,0.131607450027242,0.393861891520523
"ENSG00000007923","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11",0.0468445395623054,5.51174930366479,0.0945973662532538,0.758411949226752,0.916743108404573
"ENSG00000007933","FMO3","flavin containing dimethylaniline monoxygenase 3",0.0201635227580468,3.28761097424915,0.00971822841390946,0.921470896514099,0.972886262226025
"ENSG00000007944","MYLIP","myosin regulatory light chain interacting protein",-0.230372912290777,4.28328407571406,1.32930614551725,0.248928692719083,0.556254936797023
"ENSG00000008018","PSMB1","proteasome 20S subunit beta 1",-0.0828637407500954,6.57483381602011,0.415085212349425,0.519399671700064,0.794829102430306
"ENSG00000008056","SYN1","synapsin I",0.911510485089918,0.486971984751103,2.36951240657096,0.123725690847503,0.380454715194025
"ENSG00000008083","JARID2","jumonji and AT-rich interaction domain containing 2",0.801631273468964,6.13066267289391,27.8756270412535,1.29369160237716e-07,1.0037637401783e-05
"ENSG00000008086","CDKL5","cyclin dependent kinase like 5",0.216708481704734,4.89440927396165,0.733787479760025,0.391658266957119,0.698226581590147
"ENSG00000008128","CDK11A","cyclin dependent kinase 11A",0.257796756334122,4.11310277734594,0.960727003066857,0.327003777844386,0.63832191127368
"ENSG00000008130","NADK","NAD kinase",0.443648898349318,6.06358357109063,5.6967291380765,0.0169965585355835,0.115867843418409
"ENSG00000008226","DLEC1","DLEC1 cilia and flagella associated protein",0.265226266087353,7.09183543692162,0.498943535060533,0.479964691855889,0.765817214636398
"ENSG00000008256","CYTH3","cytohesin 3",-0.117944146983198,4.62082946171654,0.295030372179255,0.587014836598402,0.837403289779525
"ENSG00000008277","ADAM22","ADAM metallopeptidase domain 22",-1.26435642926253,0.0375578342790968,3.56465652581365,0.0590219499528923,0.250128278443849
"ENSG00000008282","SYPL1","synaptophysin like 1",-0.126685148038908,7.05778830388999,0.998001601757288,0.317794545383527,0.628398635548806
"ENSG00000008283","CYB561","cytochrome b561",-0.0318640580772734,6.33408128944931,0.0315576615961746,0.8590019683237,0.951356741448358
"ENSG00000008294","SPAG9","sperm associated antigen 9",1.05471684934341,7.47629689729483,42.3110514163007,7.78513941737542e-11,1.72927409308452e-08
"ENSG00000008300","CELSR3","cadherin EGF LAG seven-pass G-type receptor 3",0.693446955193964,0.831519858696858,1.21145743362266,0.271043672869136,0.580450115184266
"ENSG00000008311","AASS","aminoadipate-semialdehyde synthase",-0.190443513929086,3.77653329804617,0.731832110387096,0.392289974085292,0.698592361277583
"ENSG00000008323","PLEKHG6","pleckstrin homology and RhoGEF domain containing G6",0.248601112192071,4.69426371018676,0.723004002575209,0.3951603062153,0.701576240819414
"ENSG00000008324","SS18L2","SS18 like 2",-0.238266148737754,2.95618482674929,1.22817556841991,0.267762140173859,0.578066942197695
"ENSG00000008382","MPND","MPN domain containing",0.0596062473363835,2.43123665746008,0.0271517257414899,0.869118872545009,0.95531396072937
"ENSG00000008394","MGST1","microsomal glutathione S-transferase 1",-0.30054080113669,7.99727141666752,3.24697872287748,0.0715552407571722,0.278393153793716
"ENSG00000008405","CRY1","cryptochrome circadian regulator 1",0.257543365645386,5.2391067456238,0.709287905993051,0.399680311238621,0.704691469196941
"ENSG00000008441","NFIX","nuclear factor I X",-0.0908170262031585,5.53346754659258,0.132475581357333,0.715878954525299,0.898674505345151
"ENSG00000008513","ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1",1.36736266845885,6.39724123012853,30.47467569921,3.38253324878884e-08,3.10901461194712e-06
"ENSG00000008516","MMP25","matrix metallopeptidase 25",1.40706146211774,-0.0669184388827353,6.9944837684657,0.00817612851676034,0.0708762551524353
"ENSG00000008517","IL32","interleukin 32",2.27413462362567,4.99472136036095,42.6964782860077,6.39272779135337e-11,1.48172312416108e-08
"ENSG00000008710","PKD1","polycystin 1, transient receptor potential channel interacting",-0.0119412819746694,6.48864475193117,0.000969418563329327,0.975161488685299,0.991339797136027
"ENSG00000008735","MAPK8IP2","mitogen-activated protein kinase 8 interacting protein 2",-0.40445309592551,-0.290395738140026,0.6370073756447,0.424796551867625,0.724967410552637
"ENSG00000008838","MED24","mediator complex subunit 24",1.36827214758398,6.55746950530136,60.7738121733195,6.40239779019691e-15,3.17644469341722e-12
"ENSG00000008853","RHOBTB2","Rho related BTB domain containing 2",0.074806965259831,4.05123232186017,0.125352872439876,0.723299856636408,0.902146499273741
"ENSG00000008869","HEATR5B","HEAT repeat containing 5B",0.00398772356544503,5.70951270503706,0.000613510688609153,0.980239099899472,0.99313902161264
"ENSG00000008952","SEC62","SEC62 homolog, preprotein translocation factor",-0.057889793461815,7.12615401115183,0.130006058145284,0.718425757701759,0.899677640194522
"ENSG00000008988","RPS20","ribosomal protein S20",0.0215075104384427,8.39976230050305,0.0173620872169167,0.89516995498758,0.962321240177212
"ENSG00000009307","CSDE1","cold shock domain containing E1",0.183129448381507,9.30933414529905,1.90329838815137,0.167709588679787,0.451231076698195
"ENSG00000009335","UBE3C","ubiquitin protein ligase E3C",0.345084192129096,6.92668877194882,5.12338326178275,0.0236055509392576,0.143928164762313
"ENSG00000009413","REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit",-0.284805758486309,4.79855711576524,1.37924021070854,0.240230609475608,0.548063489992827
"ENSG00000009765","IYD","iodotyrosine deiodinase",-0.117050148051,2.61266862704225,0.104530076716934,0.746459637531839,0.912617509795743
